split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_flowers-and-fruit-of-the-jamboa-boll-java-1876.jpg,4,Naturalism,5,1,5,1.2034011,-0.80796534
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_flowers-and-fruit-of-the-maricojas-passion-flower-brazil-1873.jpg,4,Naturalism,4,7,4,0.5510106,-0.6479706
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_flowers-cultivated-in-the-botanic-garden-rio-janeiro-brazil.jpg,4,Naturalism,2,7,2,0.37603545,-0.37088192
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_flowers-of-a-coral-tree-and-king-of-the-flycatchers-brazil.jpg,4,Naturalism,4,7,4,-0.22861157,-1.0896337
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_flowers-of-a-west-australian-shrub-and-kangaroo-feet-1880.jpg,4,Naturalism,4,6,4,-0.09918533,-0.8036161
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_flowers-of-jasmine-mango-or-frangipani-brazil-1873.jpg,4,Naturalism,3,3,3,2.7424116,-0.5870374
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_flowers-of-the-pomegranate-painted-in-teneriffe.jpg,4,Naturalism,5,3,5,1.2578069,-0.58654016
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_foliage-and-flowers-of-a-madagascar-tree.jpg,4,Naturalism,7,3,7,0.877587,0.11969346
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_foliage-flowers-and-fruit-of-a-common-indian-forest-tree.jpg,4,Naturalism,7,2,7,-0.16633351,-0.74834776
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_foliage-flowers-and-fruit-of-a-variety-of-guava.jpg,4,Naturalism,2,7,2,0.13850126,0.37207878
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_foliage-flowers-and-seed-vessels-of-cotton-and-fruit-of-star-apple-jamaica-1872.jpg,4,Naturalism,7,7,7,1.0458452,1.182573
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_giant-everlasting-and-protea-on-the-hills-near-port-elizabeth-1882.jpg,4,Naturalism,7,2,7,-0.124271505,-0.5419174
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_olearia-argophylla-1880.jpg,4,Naturalism,5,3,5,2.1234596,-0.0011093223
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_orchids.jpg,4,Naturalism,2,7,2,0.95354295,-0.3806747
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_possum-up-a-gum-tree-1880.jpg,4,Naturalism,2,7,2,0.022201445,0.56412876
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_red-water-lily-of-southern-india-1878.jpg,4,Naturalism,5,7,5,1.5118219,-0.25139093
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_ripe-fruit-of-a-screw-pine-and-a-sprig-of-sandal-wood-1870.jpg,4,Naturalism,2,7,2,1.4264421,-0.7495207
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_seychelles-pitcher-plant-and-bilimb-marron-1883.jpg,4,Naturalism,2,7,2,1.2455939,-0.47149792
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_specimens-of-the-coquito-palm-of-chile-in-camden-park-new-south-wales-1880.jpg,4,Naturalism,7,2,7,0.58484834,1.9049698
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_strelitzia-and-sugar-birds-south-africa-1882.jpg,4,Naturalism,4,3,4,0.42635635,-0.66733426
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_tea-drying-in-mr-h-lle-s-establishment-java-1876.jpg,4,Naturalism,4,6,4,1.2094077,2.269999
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_the-aqueduct-of-morro-velho-brazil-1873.jpg,4,Naturalism,7,2,7,-0.12605095,-0.61261314
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_the-mariposa-grove-of-big-trees-california-1875.jpg,4,Naturalism,5,7,5,1.187107,0.25721252
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_the-south-african-doornboom-and-fingo-huts-1882.jpg,4,Naturalism,7,2,7,0.76182467,2.0851946
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_the-taj-mahal-at-agra-north-west-india-1878.jpg,4,Naturalism,4,6,4,1.8265867,2.0062633
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_the-wild-tamarind-of-jamaica-with-scarlet-pod-and-barbet-1872.jpg,4,Naturalism,4,7,4,0.355755,-0.76275784
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_trees-laden-with-parasites-and-epiphytes-in-a-brazilian-garden-1873.jpg,4,Naturalism,5,1,5,1.8568043,-0.34284648
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_two-flowering-shrubs-of-natal-and-a-trogon-1882.jpg,4,Naturalism,7,2,7,0.019762728,-0.60325503
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_two-swamp-plants-of-java-in-flower-1876.jpg,4,Naturalism,4,6,4,-0.00447158,-1.0322747
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_view-from-the-istana-sarawak-borneo-1876.jpg,4,Naturalism,7,2,7,0.5207941,1.7220539
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_view-of-mount-earnshaw-from-the-island-in-lake-wakatipe-new-zealand-1880.jpg,4,Naturalism,7,6,7,1.5625323,1.8622837
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_wild-flowers-of-ceres-south-africa-1882.jpg,4,Naturalism,2,3,2,2.1128192,-0.5074331
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/marianne-north_yellow-bignonia-and-swallow-tail-butterflies-with-a-view-of-congonhas-brazil.jpg,4,Naturalism,7,2,7,-0.17472252,-0.18936475
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/richard-friese_a-horseback-ride-1900.jpg,4,Naturalism,7,2,7,0.6593959,2.2120728
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/richard-friese_alces-alces.jpg,4,Naturalism,0,0,0,-3.178603,2.5564482
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/richard-friese_browsing-moose.jpg,4,Naturalism,2,7,2,-0.9712356,0.18106419
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/richard-friese_lion.jpg,4,Naturalism,7,6,7,1.5118351,1.775559
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/richard-friese_reed-harvest-1900.jpg,4,Naturalism,7,2,7,-0.12258737,2.307728
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/richard-friese_the-tiger-1890.jpg,4,Naturalism,4,6,4,1.6824995,2.2754085
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/richard-friese_zwei-antilopen-1882.jpg,4,Naturalism,4,6,4,1.5421859,2.0527906
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/antoine-pesne_self-portrait-with-daughters-1754.jpg,5,Rococo,5,1,5,3.3541603,-0.5755885
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/antoine-watteau_the-flautist.jpg,5,Rococo,2,7,2,1.424703,0.601569
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/antoine-watteau_the-foursome.jpg,5,Rococo,5,1,5,3.3048546,-0.5584551
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/bernardo-bellotto_dresden-the-ruins-of-the-pirnaische-vorstadt-1763.jpg,5,Rococo,4,6,4,2.1726396,1.8527528
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/bernardo-bellotto_the-moat-of-the-zwinger-in-dresden.jpg,5,Rococo,4,6,4,2.6203036,1.6946393
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/canaletto_the-river-thames-with-st-paul-s-cathedral-on-lord-mayor-s-day.jpg,5,Rococo,7,2,7,1.3812209,2.7140524
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/canaletto_westminster-bridge-from-the-north-on-lord-mayor-s-day-1746.jpg,5,Rococo,4,6,4,1.46075,2.7071407
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/carl-ludwig-johann-christineck_portrait-of-daria-aleksandrovna-troubetskaya.jpg,5,Rococo,3,1,3,3.2094774,-0.96542376
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/carl-ludwig-johann-christineck_portrait-of-semen-ivanovich-mordvinov-as-chevalier-of-the-order-of-st-andrew-1771.jpg,5,Rococo,5,1,5,3.209862,-0.3580569
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/dmitry-levitzky_ivan-ribotpierre.jpg,5,Rococo,5,1,5,3.043567,-0.51039296
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/dmitry-levitzky_portrait-of-anna-davia-d-avia-bernucci-1782.jpg,5,Rococo,5,1,5,2.691731,-1.0230939
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/dmitry-levitzky_portrait-of-countess-n-f-vorontsova.jpg,5,Rococo,5,1,5,3.1883085,-0.94156617
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/dmitry-levitzky_prince-mikhail-shcherbatov-1781.jpg,5,Rococo,5,1,5,3.4346611,-0.315973
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/francisco-bayeu-y-subias_retrato-de-sebastiana-merclein-su-mujer-1786.jpg,5,Rococo,5,1,5,2.7560716,-0.9459523
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_albert-edward-prince-of-wales.jpg,5,Rococo,2,5,2,-1.4144258,0.87410456
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_alexandra-iosifovna-grand-duchess-of-russia-princess-alexandra-of-altenburg.jpg,5,Rococo,5,1,5,2.7617304,-0.8137606
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_anna-dollfus-baronness-de-bourgoing.jpg,5,Rococo,0,5,0,-3.9187646,2.6916206
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_countess-alexander-nikolaevitch-lamsdorff.jpg,5,Rococo,3,1,3,3.1814778,-0.8557355
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_elizabeth-empress-of-austria-1865.jpg,5,Rococo,2,3,2,2.3125472,-0.9812508
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_emperor-don-maximiliano-i-of-mexico.jpg,5,Rococo,5,1,5,2.4396152,0.01807216
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_empress-elisabeth-of-austria-in-dancing-dress.jpg,5,Rococo,2,3,2,2.5684035,-1.2628103
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_empress-eugenie-1.jpg,5,Rococo,2,3,2,2.4802043,-1.289012
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_italian-woman-with-child.jpg,5,Rococo,7,3,7,-0.17939399,2.1341722
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_pincess-clothilde-von-saxen-coburg.jpg,5,Rococo,2,5,2,-1.3510379,1.1669308
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-a-lady-1.jpg,5,Rococo,0,5,0,-3.929677,2.7265165
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-charlotte-of-belgium-1.jpg,5,Rococo,2,3,2,2.36194,-1.2349491
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-countess-olga-shuvalova.jpg,5,Rococo,7,3,7,2.737344,-0.5793196
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-francisca-caroline-de-braganca-1844.jpg,5,Rococo,5,1,5,1.7486151,-0.6687185
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-francisca-caroline-gonzaga-de-bragan-a-princesse-de-joinville.jpg,5,Rococo,4,7,4,-0.032851353,-0.15396121
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-infanta-luisa-fernanda-of-spain-duchess-of-montpesier.jpg,5,Rococo,4,7,4,0.5420847,-1.0020779
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-lady-middleton-1863.jpg,5,Rococo,3,1,3,3.5731983,-0.68787456
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-madame-rimsky-korsakov-varvara-dmitrievna-mergassov-1864.jpg,5,Rococo,5,1,5,3.0330887,-1.1207297
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-princess-of-baden-1856.jpg,5,Rococo,2,2,2,-0.125812,0.33508924
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-queen-sophie-of-netherlands-born-sophie-of-w-rttemberg-1863.jpg,5,Rococo,5,1,5,-0.16558024,-1.2689977
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-sophia-alexandrovna-radziwi.jpg,5,Rococo,0,5,0,-3.931661,2.7055957
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-victoria-princess-royal.jpg,5,Rococo,0,5,0,-3.9030864,2.6467104
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_princess-mathilde-bonaparte.jpg,5,Rococo,5,1,5,2.5496323,-0.8247717
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_princess-tatiana-yussupova.jpg,5,Rococo,5,1,5,3.0965924,-0.946025
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_the-daughters-of-queen-victoria-and-prince-albert.jpg,5,Rococo,3,4,3,2.8874676,-0.7814879
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_the-empress-eugenie-holding-louis-napoleon-the-prince-imperial-on-her-knees.jpg,5,Rococo,5,1,5,2.505521,-1.0580188
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_victoria-princess-royal-1842.jpg,5,Rococo,3,1,3,3.5549366,-0.68902344
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/fyodor-rokotov_portrait-of-v-a-obreskova.jpg,5,Rococo,5,1,5,2.6253314,-1.0844554
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/george-morland_a-visit-to-the-boarding-school-1788.jpg,5,Rococo,2,7,2,1.8167468,0.28993645
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/george-morland_the-piggery-1791.jpg,5,Rococo,2,7,2,1.6491466,0.27172938
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/george-morland_two-horses-in-the-snow.jpg,5,Rococo,5,7,5,1.0766982,0.09739586
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/giovanni-battista-tiepolo_apollo-and-daphne-1744.jpg,5,Rococo,3,1,3,3.7797186,-0.2956913
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/giovanni-battista-tiepolo_the-flight-to-egypt.jpg,5,Rococo,4,3,4,2.441242,0.09637746
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/giovanni-domenico-tiepolo_head-of-a-scholar.jpg,5,Rococo,3,1,3,3.104103,-0.58711034
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-oudry_cassowary-1746.jpg,5,Rococo,4,6,4,-0.24476366,-1.325857
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-oudry_clara-the-rhinoceros-1749.jpg,5,Rococo,5,1,5,2.184345,1.9738668
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-oudry_dog-guarding-dead-game-1753.jpg,5,Rococo,5,7,5,1.518565,0.4995165
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-oudry_still-life-with-hare-duck-loaf-of-bread-cheese-and-flasks-of-wine-1742.jpg,5,Rococo,0,5,0,-3.2053506,2.5831578
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_a-green-neck-duck-with-a-seville-orange.jpg,5,Rococo,5,1,5,2.493601,-0.25860846
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_jar-of-apricots-1758.jpg,5,Rococo,0,5,0,-3.902915,2.7278254
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-fast-day-menu-1731.jpg,5,Rococo,2,7,2,0.5626982,0.33090293
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-flowers-in-a-vase-1763.jpg,5,Rococo,2,7,2,1.7396406,-1.0336827
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-with-brioche-1763.jpg,5,Rococo,5,1,5,1.7104799,-0.49544805
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-with-copper-cauldron-and-eggs.jpg,5,Rococo,4,7,4,1.6468453,1.1463492
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-with-dead-pheasant-and-hunting-bag-1760.jpg,5,Rococo,5,7,5,0.7296648,-1.2212502
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-with-porcelain-teapot-1763.jpg,5,Rococo,2,7,2,0.1498572,0.5589069
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_strawberry-basket-canasta-de-fresas.jpg,5,Rococo,2,7,2,1.8228604,-0.5115994
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-honore-fragonard_burn-my-shirt.jpg,5,Rococo,7,2,7,0.84092903,1.906513
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/joshua-reynolds_anne-dashwood-detail.jpg,5,Rococo,4,3,4,-0.11693131,-0.8311229
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/joshua-reynolds_gertrude-duchess-of-bedford.jpg,5,Rococo,3,1,3,3.5761914,-0.6309039
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/joshua-reynolds_samuel-johnson-1757.jpg,5,Rococo,3,1,3,3.6584983,-0.2943773
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/joshua-reynolds_the-ladies-waldegrave-1780.jpg,5,Rococo,5,3,5,1.6324128,-0.90381575
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/maurice-quentin-de-la-tour_francois-louis-veron-forbonnais-of-duverger-economist.jpg,5,Rococo,3,4,3,0.47933447,-1.484745
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/maurice-quentin-de-la-tour_studies-of-men-s-hands.jpg,5,Rococo,7,2,7,0.13546325,1.3671622
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/pietro-longhi_fall-of-the-giants-1734-1.jpg,5,Rococo,7,3,7,2.5495508,-0.99683803
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/pietro-longhi_the-parlour.jpg,5,Rococo,2,7,2,0.2385847,0.4776008
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/pietro-longhi_the-tailor.jpg,5,Rococo,5,1,5,2.6972482,-0.9354146
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_forest-landsape-with-mountain.jpg,5,Rococo,5,1,5,3.0485198,0.13038495
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_landscape-with-cattle.jpg,5,Rococo,4,6,4,2.3089287,2.1514788
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_landscape-with-sandpit.jpg,5,Rococo,4,6,4,1.8118683,1.6525655
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_portrait-of-john-russell-4th-duke-of-bedford.jpg,5,Rococo,3,1,3,3.8208714,-0.599365
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_study-of-willows.jpg,5,Rococo,6,5,6,-0.47338423,4.1082263
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_the-charterhouse-london-1748.jpg,5,Rococo,0,5,0,-3.794457,2.7460454
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/vladimir-borovikovsky_portrait-of-aleksei-alekseevich-konstantinova-1806.jpg,5,Rococo,3,1,3,3.8078952,-0.504969
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/vladimir-borovikovsky_portrait-of-m-i-lopukhina-1797.jpg,5,Rococo,3,4,3,3.022533,-1.0331142
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/vladimir-borovikovsky_princess-lopukhina.jpg,5,Rococo,3,4,3,3.1539304,-0.9197794
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/william-hogarth_mary-toft-apparently-giving-birth-to-rabbits-1726.jpg,5,Rococo,6,5,6,-1.0792034,4.178671
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/william-hogarth_portrait-of-en-francis-dashwood-15th-baron-of-despencer.jpg,5,Rococo,0,1,0,-3.2116992,2.0093234
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/011.jpg,6,cartoon,1,0,1,-1.7846115,2.9847357
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/1222402287_ddvip_9112.jpg,6,cartoon,3,4,3,4.194498,-0.20694284
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/1322826305856_6qmwy5.jpg,6,cartoon,7,3,7,0.8426136,-0.46974063
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/13728611833234598506.jpg,6,cartoon,4,6,4,1.720792,2.4083455
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/2010062416162654.jpg,6,cartoon,3,4,3,3.4274576,1.2980119
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/24331e5f-d78b-49e0-8d33-7c2b8fa5086f.jpg,6,cartoon,3,4,3,4.5403237,0.7484106
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/47713.jpg,6,cartoon,7,2,7,0.08912721,1.1276401
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/493002902911.jpg,6,cartoon,7,2,7,0.26772997,2.2661679
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/51b81f56ee15283311.jpg,6,cartoon,4,3,4,0.9239094,-0.47920403
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/5wif4oaex4j7.jpg,6,cartoon,7,3,7,0.27339515,1.9141047
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/608-01089397w.jpg,6,cartoon,6,5,6,-1.1291981,3.7854977
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/952441_133603958666YQ.jpg,6,cartoon,2,3,2,2.1802886,0.6305587
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/9MDDBKQ349GA0031.550x.0.jpg,6,cartoon,5,1,5,1.8472091,0.6138371
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Autumn_Saver_6371.jpg,6,cartoon,4,6,4,1.5763727,2.3973095
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Bart-Simpson-Animation-Cartoon-Movie.jpg,6,cartoon,3,4,3,2.9969335,0.9816987
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Cartoon-Kal-full.jpg,6,cartoon,1,2,1,1.0327853,2.369664
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Disney-Valentines-Day-Mulan-Wallpaper.jpg,6,cartoon,7,2,7,1.548502,2.3152556
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/F5S001.jpg,6,cartoon,3,1,3,4.080517,-0.32531172
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Fondo-de-pantalla-Manga-2.jpg,6,cartoon,3,4,3,3.1012244,0.7601108
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/KaiEezi_ZamJam-market_03015_left.0139.jpg,6,cartoon,5,1,5,1.9766674,-0.25644362
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Kids-1.jpg,6,cartoon,1,0,1,-2.052675,3.2212265
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Kids-2.jpg,6,cartoon,1,0,1,-2.0611048,3.247516
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/N64_NA_SouthPark.jpg,6,cartoon,6,5,6,-1.2359354,3.8939931
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Nezha-Conquers-the-Dragon-King2.jpg,6,cartoon,4,3,4,2.013467,2.5203354
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/Sleeping-Beauty.jpg,6,cartoon,7,2,7,-0.27135465,1.9445224
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/astro-boy-cartoon-10-2-s-307x512.jpg,6,cartoon,2,7,2,-0.04845893,0.92576313
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/beautyful.jpg,6,cartoon,7,3,7,2.4507544,0.6467954
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/bg001.jpg,6,cartoon,3,4,3,4.732939,0.720821
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/cartoon-bear-scene-40.jpg,6,cartoon,2,5,2,-1.5947148,0.93498325
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/chibi-maruko-screenshot-03-serie-dibujos-anime-japanese-cartoon-show.jpg,6,cartoon,1,0,1,-1.6622314,1.6382197
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/daily-cartoon-131119-465.jpg,6,cartoon,1,0,1,-2.065131,3.3208203
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/depositphotos_29165579-Cartoon-street-map-seamless-pattern.jpg,6,cartoon,2,2,2,0.57076347,-0.1934443
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/download.jpg,6,cartoon,7,6,7,1.4918307,2.594377
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/inside.jpg,6,cartoon,7,2,7,-0.17742679,1.87652
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/kids-tv-shows-movies-2-0-s-307x512.jpg,6,cartoon,5,1,5,2.9025629,0.59690624
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/kids0.jpg,6,cartoon,3,4,3,4.911198,1.1984903
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/m_1274932356416.jpg,6,cartoon,1,0,1,-2.0247066,3.3464859
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/m_1283860568766.jpg,6,cartoon,5,1,5,2.420055,1.2683167
